"Country Name","Country Code","Indicator Name","Indicator Code",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Caribbean small states",CSS,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,2.516666666666666,,2.5,,2.737530666666667,
Cuba,CUB,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,,2.2,,2.179734,
Curacao,CUW,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cayman Islands",CYM,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,3.13,,3.24,,3.000577,
"Czech Republic",CZE,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13,,,3.51,,3.14,,3.492416,
Germany,DEU,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,4.11,,4.03,,4.121983,
Djibouti,DJI,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,,,2.39,,1.8,,2.149867,
Dominica,DMA,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,,,3.85,,4.02,,3.78252,
"Dominican Republic",DOM,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,,,2.82,,2.7,,2.860551,
Algeria,DZA,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,2.36,,2.41,,2.649451,
"East Asia & Pacific (developing only)",EAP,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5815384615384613,,,2.726923076923077,,2.772307692307692,,2.853164384615385,
"East Asia & Pacific (all income levels)",EAS,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0235,,,3.1115000000000004,,3.1390000000000007,,3.18375385,
"Europe & Central Asia (developing only)",ECA,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,,,2.660555555555556,,2.703888888888889,,2.7242094444444445,
"Europe & Central Asia (all income levels)",ECS,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.080681818181819,,,3.1919148936170214,,3.1872340425531913,,3.256844063829787,
Ecuador,ECU,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,2.77,,2.76,,2.710986,
"Egypt, Arab Rep.",EGY,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,,,2.61,,2.98,,2.965911,
"Euro area",EMU,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4905555555555554,,,3.507894736842105,,3.482631578947369,,3.5784985263157894,
Eritrea,ERI,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,,1.7,,2.11,,2.084755,
Spain,ESP,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52,,,3.63,,3.7,,3.718636,
Estonia,EST,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,3.16,,2.86,,3.34592,
Ethiopia,ETH,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,2.41,,2.24,,2.593625,
"European Union",EUU,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4285185185185183,,,3.4610714285714295,,3.466071428571429,,3.5597117142857146,
"Fragile and conflict affected situations",FCS,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1908333333333334,,,2.3791666666666678,,2.374166666666667,,2.348797769230769,
Finland,FIN,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,,,3.89,,4.05,,3.623035,
Fiji,FJI,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,2.42,,2.545003,
France,FRA,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,,,3.84,,3.85,,3.847305,
"Faeroe Islands",FRO,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,2.41,,2.34,,2.202899,
"United Kingdom",GBR,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.99,,,3.95,,3.9,,4.014649,
Georgia,GEO,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,2.77,,2.507491,
Ghana,GHA,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,,,2.47,,2.51,,2.626934,
Guinea,GIN,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,2.6,,2.48,,2.464191,
"Gambia, The",GMB,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,2.49,,2.46,,2.249081,
Guinea-Bissau,GNB,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,,,2.1,,2.6,,2.426464,
"Equatorial Guinea",GNQ,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.354636,
Greece,GRC,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,,,2.96,,2.83,,3.201602,
Grenada,GRD,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,,,2.63,,2.8,,2.797453,
Guam,GUM,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,,,2.27,,2.33,,2.459132,
"High income",HIC,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.437916666666666,,,3.461372549019609,,3.446,,3.481695038461539,
"Hong Kong SAR, China",HKG,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,3.88,,4.12,,3.826763,
Honduras,HND,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,2.78,,2.53,,2.607427,
"Heavily indebted poor countries (HIPC)",HPC,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2813888888888894,,,2.404705882352941,,2.388125,,2.415678378378378,
Croatia,HRV,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,,2.77,,3.16,,3.052949,
Haiti,HTI,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,,2.59,,2.03,,2.269601,
Hungary,HUN,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,,2.99,,3.17,,3.464438,
Indonesia,IDN,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01,,,2.76,,2.94,,3.081806,
"Isle of Man",IMN,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,,3.12,,3.08,,3.080137,
"Not classified",INX,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,,,3.89,,3.52,,3.868014,
"Iran, Islamic Rep.",IRN,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,,,2.57,,2.49,,,
Iraq,IRQ,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,2.16,,2.29784,
Iceland,ISL,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,3.39,,3.391863,
Israel,ISR,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.21,,,3.41,,,,3.260446,
Italy,ITA,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58,,,3.64,,3.67,,3.691076,
Jamaica,JAM,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,2.53,,2.42,,2.842494,
Jordan,JOR,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.89,,,2.74,,2.56,,2.873924,
Japan,JPN,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,,,3.97,,3.93,,3.914618,
Kazakhstan,KAZ,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,,,2.83,,2.69,,2.69942,
Kenya,KEN,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,2.59,,2.43,,2.812079,
"Kyrgyz Republic",KGZ,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,,,2.62,,2.35,,2.209336,
Cambodia,KHM,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,2.37,,2.56,,2.741407,
Kiribati,KIR,"Logistics performance index: Overall (1=low to 5=high)",LP.LPI.OVRL.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
