Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Austria,AUT,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,12.53633,13.65315,14.72491,15.38001,15.97442,17.88073,18.86893,19.49764,20.24674,21.12153,21.89056,21.90535,22.29631,23.16799,24.69869,25.90352,27.19495,28.90148,30.23618,32.26257,34.46389,37.51856,39.80814,42.43485,45.30263,48.04305,50.34911,53.32503,55.30144882,57.09373856,56.82897186,46.12931061,45.70463943,46.33501053,46.94947052,48.8146286,50.90288162,56.03210068,60.6905098,68.72151947,70.99989319,72.43605804,80.54821014,,
Azerbaijan,AZE,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,23.84296,,,,,24.38807,,25.10751,23.97125,23.34831,23.65213,24.28284,21.47215,18.74535,17.83369,17.5665,17.20257,,,,,,,,,19.78945923,19.36459923,19.04788971,19.05771065,19.26004028,19.64731026,20.4384594,,,
Burundi,BDI,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,0.17294,0.17623,0.16586,0.24333,0.24971,0.29852,,,0.45545,0.45849,0.46846,0.5074,,0.57438,0.59302,0.64706,0.62876,0.74296,0.74273,0.70327,0.78742,0.84694,0.94836,,,,,0.90758,0.99612999,1.158879995,1.128190041,1.763929963,,2.285670042,2.308670044,2.312210083,2.363240004,2.555269957,2.723629951,3.165990114,3.003119946,3.724329948,4.492109776,,
Belgium,BEL,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,16.86411,17.37737,19.42843,20.45516,20.72825,,,24.00634,25.26453,24.82541,24.32408,26.33541,27.13496,28.22408,30.95516,31.76913,33.19423,34.33978,36.04118,38.33956,39.91775,,45.82764,48.89793,54.39907,56.23701,,,56.66341019,57.52317047,58.24526978,59.24443817,60.17911911,61.74322128,61.98516083,62.46942902,61.61449051,62.19873047,65.16407013,67.52088165,69.26048279,70.8275528,72.11048889,,
Benin,BEN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,0.12916,0.23682,0.43135,0.7092,0.6848,0.74002,0.98374,1.08719,0.96413,1.04869,1.4389,1.71054,1.85384,1.91716,1.9843,2.37757,2.25545,2.18883,2.32853,2.12248,2.42084,2.27115,2.04861,2.09159,2.08965,2.06138,2.51079,,3.229629993,3.681040049,4.464389801,5.264689922,5.819910049,5.872039795,5.784349918,6.641930103,7.903759956,7.787119865,9.870160103,13.26000977,12.36511993,,,,
Burkina Faso,BFA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,0.03754,0.04693,0.05495,0.08602,0.1012,0.20179,0.18334,0.22276,0.22923,0.21322,0.27835,0.42615,0.50091,0.53962,0.59314,0.61182,0.63895,0.67857,0.75443,0.75606,0.70098,0.93005,1.08194,1.05425,1.09778,1.05427,0.96926,,0.999189973,,1.156659961,1.411630034,1.600849986,,2.307070017,2.440969944,2.612299919,3.181299925,3.534009933,3.579590082,4.146639824,4.560770035,4.780539989,,
Bangladesh,BGD,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,2.0277,,2.22872,2.30315,3.01251,,2.55938,2.79834,2.25534,3.20934,3.12101,2.99547,3.67869,4.54973,4.92491,5.00749,4.88946,4.24349,3.64965,3.60607,4.12778,,,,,,,,,5.441180229,5.431139946,6.409309864,6.112659931,6.159930229,5.679419994,6.219900131,7.103459835,7.656219959,8.563549995,10.46632957,,13.15281963,13.22793007,,,
Bulgaria,BGR,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,14.28135,15.54001,17.1831,18.08501,19.1207,19.51288,19.84435,22.09384,18.33872,17.15371,16.18264,15.70399,15.46626,16.03153,17.06952,18.7382,20.78952,22.58201,25.04839,26.1976,31.03787,30.44895,31.91852,33.68542,36.51943,41.08354,43.17429,43.07343,45.20185089,44.49129868,43.01794052,40.86433029,41.51950836,41.9378891,44.27244186,45.81988907,49.53498077,51.35084152,54.09989929,57.99295044,59.62522888,62.6964798,66.49471283,,
Bahrain,BHR,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,1.51349,1.43172,1.43188,2.23881,2.23858,2.19516,3.52137,3.25188,2.7642,3.22288,4.6775,5.88442,,,12.15382,12.70942,9.54003,13.2888,,,17.23593,16.96738,17.58284,16.80606,16.59305,17.618,,,21.40546036,,,,27.6243,,22.7328701,21.51466942,,,,,36.55163956,33.45658112,,40.36111069,
"Bahamas, The",BHS,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,30.13203,27.53458,25.74853,18.71833,16.35172,15.19905,11.63673,13.54841,15.00416,17.45378,19.36548,20.94272,,,,,,,15.05303,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.37211037,23.10346031,23.21735954,,,,,,,,,,,,,
Belarus,BLR,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,40.92838,,,,,37.02924,,,,37.80468,39.22642,39.55475,40.74402,42.05485,43.74429,44.7477,45.75628,46.69304,47.32375,48.75598,47.61299,43.82666,43.28759,41.35093,40.39518,44.54812,45.17399,49.19309,52.11727142,54.47492981,56.79771042,59.25915146,61.87503052,63.83589172,66.16838074,68.08551025,70.15585327,70.03212738,73.59158325,78.99414063,85.69712067,91.45246887,92.89483643,,
Belize,BLZ,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,1.03272,0.84567,,0.8954,0.94171,,,,,,,,,,,,,,,,,,,,,,,,,,15.0448103,16.80434036,16.01254082,15.48361969,16.03972054,17.01107025,18.21640968,19.28214073,22.8657608,22.5795002,22.86338043,25.78796959,25.91641045,,
Bermuda,BMU,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,7.69918,9.9631,10.59972,,,,,,,,,,,,,,,,,,,,,,,,,30.01988029,26.17432976,25.92593002,32.11095047,29.8167305,31.16543961,30.80260086,29.56159973,29.04585075,
Bolivia,BOL,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,8.88908,8.17733,7.69361,8.27361,10.27942,,,,,,,,,,,,,,,20.12252,,,,,,,25.26051,,29.69959,32.29246902,34.89120865,36.97282028,37.24975967,39.59123993,39.62820053,,,37.68870163,,,,,,,,
Brazil,BRA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,3.20993,4.21139,5.0989,5.53905,,,,,,,14.56482,17.76323,,18.79738,19.51028,,,,16.92185,16.85608,26.25948,27.79437,26.16885,,,,,,34.09931183,40.63208008,40.283741,,,,,,56.53316116,,70.45052338,64.81191254,60.84252167,,,,
Brunei Darussalam,BRN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,1.95223,,2.16205,,,,1.01311,2.88622,,2.91465,4.31743,,,,,5.40015,5.57238,5.82315,,,,9.7817,12.01867962,12.6891098,14.24664021,14.53481007,15.48997974,17.18689919,17.69409943,17.76584053,17.94593048,18.31874084,19.19413948,17.60384941,19.72258949,24.3386898,25.36182022,,
Bhutan,BTN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,0.40468,0.74093,0.88135,,,0.73856,,,,,,,,,,,,,,,,2.743659973,,,,,,4.741129875,4.988180161,5.399970055,6.46171999,6.27684021,7.006969929,8.740559578,9.428310394,10.91046047,,
Botswana,BWA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,0,0,0.28813,0.33214,0.37042,0.57284,0.62009,0.70883,0.84302,0.92339,1.12472,1.18472,1.3408,1.42675,1.64219,1.83105,2.18422,2.43318,,,,4.17094,,4.92401,5.35673,5.06319,5.43018,,,5.205170155,5.59221983,6.030900002,6.517049789,9.611989975,9.241669655,10.05615997,10.18733978,14.13572979,21.62636948,19.05734062,16.9935894,17.90703011,,24.83422089,,
Central African Republic,CAF,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,0.10346,,,0.23944,0.25412,0.3979,0.42957,0.56711,0.80769,1.10162,0.87435,1.25144,1.02429,1.10431,1.11751,1.14089,1.03673,1.14591,1.25633,1.39254,1.49694,1.39453,,,,,,,1.896020055,1.869619966,,,,1.715409994,,1.14139998,,2.31430006,2.491290092,2.612040043,3.054650068,2.84085989,,,
Canada,CAN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,47.85767,,,,,,,,,,70.31145,,,82.71454,90.09741,95.06687,97.09278,87.73651,89.59403,90.03556,88.72125,,59.21494,59.98947906,58.88373184,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,12.93465042,12.9212904,12.70911026,12.92387009,13.48064995,14.06982994,14.8321104,15.3903904,15.77690029,15.81577969,15.97192955,16.24591064,16.54124069,16.71367073,17.1583004,17.27672005,17.31528091,17.05109024,16.73287964,16.90151978,17.01535988,18.00415993,18.12523079,19.62577057,22.39599991,24.71884918,28.43024063,31.1074791,31.95583916,35.63768005,39.09938049,43.22000122,46.74060822,50.15493011,53.38386917,56.63747025,59.08792114,61.32535934,63.99124908,65.38101959,65.63916016,64.47029877,64.60601044,63.778759,,
Switzerland,CHE,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,10.03851,10.56786,11.34902,12.3944,13.14851,13.8285,15.67804,16.32583,17.11934,17.82334,18.455,18.75094,18.73803,19.31886,20.97693,21.53112,22.56767,23.27373,23.90391,25.51446,26.77424,28.05637,29.1539,30.39728,31.27466,32.33363,,35.21578,36.91281891,37.69380951,39.68127823,40.85155106,43.94382858,45.51139069,45.71889114,46.44490814,47.12322998,48.68193817,49.97249985,52.75722885,54.33826828,55.56190109,56.48823166,,
Channel Islands,CHI,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,9.12461,11.41439,13.91671,15.46424,14.72783,14.56828,12.55399,11.85578,11.35366,10.67189,11.82676,,12.2873,13.73657,14.51414,15.28826,16.83505,17.85137,18.84338,,,20.95631,23.75866,26.09511,27.20848,28.33411,30.90173,32.40402,34.5866,37.92147827,37.18505859,,40.36589813,42.71669006,42.67269135,47.66431046,46.54330063,52.11396027,54.85673904,59.01269913,65.93443298,70.51934814,74.39199066,78.67888641,,
China,CHN,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,0.13147,,,0.21279,0.34894,0.48987,0.57948,0.65435,0.72553,0.98688,1.14689,1.79426,,,2.01724,2.45129,3.02037,3.20274,3.19928,3.11742,3.09806,3.00383,2.89561,2.96883,3.70609,4.50973,5.0668,5.55161,6.09553,6.609749794,7.756830215,9.833350182,12.4198103,14.96737003,17.01647949,18.3408699,19.51877975,19.96689987,20.18726921,21.82372093,23.32152939,24.32840919,26.70000076,29.69644928,,
Cote d'Ivoire,CIV,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,1.01277,1.03658,1.23485,1.28518,,1.37462,1.59251,1.7765,2.06328,2.26829,2.94304,2.68162,,2.45253,2.43431,,2.68308,,,,,2.7526,3.31009,4.17019,4.17694,,6.47946,,6.642849922,,,,,,,,9.558950424,,9.028719902,8.359149933,,4.463910103,9.10258007,,
Cameroon,CMR,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,0.46451,0.58333,0.74436,0.89876,1.02515,,,,1.58269,1.77051,1.57492,1.63079,1.6987,1.89112,2.08017,,2.3449,2.51364,2.50492,2.85826,3.15683,,,,,,,,4.875730038,4.614600182,4.628930092,5.055439949,5.089960098,5.057360172,5.805759907,6.754129887,7.198050022,7.808350086,8.951889992,11.02241993,11.90674973,,,,
"Congo, Rep.",COG,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,1.59449,1.28021,1.75017,2.07086,2.34148,2.44622,2.76772,3.24216,3.75503,4.56178,4.66698,5.51874,5.65501,5.75998,5.80742,5.72835,5.70144,6.02635,4.98518,4.90141,4.8183,5.25808,5.82632,,,,,,3.685100079,5.22164011,4.363180161,3.888849974,3.881150007,,,,,,6.519979954,,9.064629555,10.36443996,9.630209923,,
Colombia,COL,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,4.0874,4.55222,5.14824,5.55934,6.11527,7.03322,7.605,8.67389,8.99589,9.21182,9.03696,10.30829,10.5882,10.93215,11.33539,11.46851,12.05651,12.45759,13.11825,13.69261,14.18059,14.96232,15.66054,15.85738,16.38447,16.31238,17.4686,20.55891,23.05862,22.71870041,23.91613007,24.78947067,24.87422943,,27.45561981,29.91119957,31.8671608,32.96353912,35.3691597,36.95746994,38.99174881,42.74132156,45.01903152,48.32627869,,
Comoros,COM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67463,,0.59335,0.59294,,,0.82459,,,1.340829968,1.418380022,,,2.988130093,,,,4.210700035,,6.331970215,6.34691,8.951199532,9.855730057,9.96088028,,
Cabo Verde,CPV,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.730990052,1.881960034,1.607630014,3.87480998,4.541820049,5.983679771,7.439819813,8.424799919,9.596650124,11.95718956,15.10608959,17.97689056,20.62059975,20.60955048,22.8453598,,
Costa Rica,CRI,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,8.71375,9.33278,9.89918,10.92309,,,,,20.76833,20.87538,20.02298,20.54154,20.07776,19.7909,20.17772,21.44414,22.55879,24.4926,24.52367,26.14303,26.39949,28.46729,30.95135,,,,,,,,,,,,25.6391201,,,,,,,44.45024872,46.74095917,47.59560013,,
Caribbean small states,CSS,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,4.61826992,4.600430012,4.857590199,5.097720146,5.202859879,5.475999832,6.143650055,6.360640049,6.326759815,6.263850212,6.142680168,6.085030079,6.230219841,5.793270111,5.800580025,5.99105978,6.200829983,6.462440014,6.70675993,7.030109882,7.567379951,8.496800423,8.752599716,9.078680038,9.488220215,9.688059807,10.16036987,10.61773968,10.67932987,10.75813961,13.25638962,14.2823,15.3144598,16.27593994,17.57253075,17.07389069,17.21491051,18.45581055,19.99008942,20.47180939,21.84793091,21.69767952,23.06212997,22.41867065,,
Cuba,CUB,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,3.71017,4.98057,6.32578,6.99993,8.48013,10.28606,13.5261,15.65817,16.40129,16.94998,16.17417,16.10987,15.7408,16.7911,18.03814,19.88915,21.91708,22.62587,21.73595,21.09921,21.13859,19.68836,17.69879,16.27442,13.71076,12.83268,12.76418,13.02417,20.41189957,22.04291916,25.14311028,26.87867928,32.58655167,53.51187134,61.85089111,86.18537903,105.7839279,117.8914413,114.7840271,95.00228119,80.29585266,62.45130157,47.77119064,,
Curacao,CUW,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.24407005,,
Cayman Islands,CYM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,1.30066,1.46038,1.59918,1.42483,,,,1.71267,2.19646,2.24613,2.86834,3.02886,2.80085,3.40533,3.96423,4.83485,5.42948,6.7551,7.93447,9.02724,10.12467,9.24698,14.07258,15.02813,17.01657,19.17956,20.9354,,21.0324192,19.56232071,21.61252022,25.1022892,31.9636097,35.86368942,33.22082138,33.41991043,36.17380905,42.61800003,52.00389099,48.31158066,46.53973007,45.86359024,,,
Czech Republic,CZE,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,8.97456,8.48014,8.57023,9.29871,10.29098,11.48274,13.11736,14.59705,15.33644,16.35914,17.17649,17.52177,17.44106,16.84662,16.4573,16.19277,16.39002,16.35163,16.16396,16.05048,16.03141,14.63799,14.51548,19.60312,20.78567,21.66652,23.44813,23.88066,25.56303024,28.42699051,30.07788086,34.60980988,37.30648041,44.20706177,48.90877151,50.6470108,54.48955917,58.05345154,60.68259811,63.21221924,64.58364105,64.17337799,63.08301163,,
Germany,DEU,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.96439,34.62407,38.40567,41.26176,43.86664,45.34527,46.36132,,,,,,,,,,,,,,,,59.97615051,,
Djibouti,DJI,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,0,0.09376,0.106,0.12774,,0.20937,0.2489,,0.251239985,0.267179996,0.690479994,1.016530037,1.274230003,1.588770032,2.321280003,2.53621006,2.738320112,2.737360001,3.409719944,3.406970024,4.919849873,,,,
Dominica,DMA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,0.7417,,,0.68332,0.71293,,,,0.84179,,5.88799,9.4649,7.22496,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,18.85829,22.06874,25.37406,27.66629,28.54543,30.06052,30.17592,31.94283,28.27469,28.38111,28.2725,27.96577,28.5613,28.77197,28.83612,29.11192,29.63173,30.61252,31.87901,34.12242,36.48846,38.66211,42.74794,44.68538,45.47641,47.83077,,52.48291,55.84922028,57.2492981,60.02825928,63.53509903,67.53727722,74.44243622,80.42933655,79.06494141,78.57611847,75.67537689,74.2567215,73.58181,76.80114746,79.59763336,82.43540192,,
Dominican Republic,DOM,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,6.25319,7.61429,8.19695,,8.85495,,,,,,,,,,,18.48152,,,,,,,,,,,22.52808,,,,,,33.32915115,,,,,,,,,46.3773613,,,
Algeria,DZA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.10731,8.89758,,10.2256,10.91436,11.01804,10.85202,10.34419,10.05066,11.34196,,,13.60326958,,15.24847984,16.74901009,17.74399948,18.18055916,19.76258087,20.21484947,22.28536034,,28.59671021,28.75824928,30.27547073,31.46410942,33.30463028,,
East Asia & Pacific (developing only),EAP,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,1.211159945,1.224609971,1.263470054,1.299550056,1.44907999,1.599979997,1.734529972,1.882580042,2.149290085,2.6042099,2.925930023,3.369260073,3.821350098,3.988130093,4.281179905,4.575900078,4.841829777,5.044400215,4.939770222,5.058489799,5.066410065,5.132919788,5.150179863,5.347609997,6.108029842,6.926929951,7.668330193,8.611200333,9.441599846,10.46975994,11.43838978,12.9232502,14.73703003,16.57485962,18.11009026,19.22488022,20.11455917,20.73541069,21.34799004,22.89034081,24.35462952,25.60231972,27.76400948,29.96137047,,
East Asia & Pacific (all income levels),EAS,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,2.96281004,2.878890038,2.989340067,3.061609983,3.299420118,3.555350065,3.801170111,3.984889984,4.349009991,4.773580074,5.082960129,5.488759995,5.926919937,6.12526989,6.445750237,6.728869915,6.949989796,7.151269913,7.094930172,7.230209827,7.302209854,7.452680111,7.581980228,8.314740181,9.324780464,10.28170967,11.24151039,12.42329979,13.26183987,14.39484024,15.44954014,16.88130951,18.62358093,20.2600708,21.64715004,22.60195923,23.36359024,23.86507988,24.45042038,25.91028023,27.36371994,28.71209908,30.87508011,33.07254028,,
Europe & Central Asia (developing only),ECA,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,23.93012047,23.88726997,23.66822052,23.42003059,23.18869019,23.33226013,23.3380394,23.49279976,23.54768944,23.40777969,23.22390938,23.30426979,23.59724045,24.08941078,24.69611931,25.31810951,25.41909027,25.25461006,25.01919937,24.86466026,25.20634079,25.45068932,25.36438942,25.32517052,25.78063965,26.1658802,26.90942955,27.72120094,27.6699791,28.20022964,29.61663055,31.27754974,33.09516907,35.77764893,37.48326874,39.08745956,41.78588104,43.14368057,44.21374893,45.8499794,47.91479111,49.05509949,51.62982178,54.5486412,,
Europe & Central Asia (all income levels),ECS,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,24.64845085,24.59930992,24.90752983,25.34897041,25.66939926,26.26849937,26.95331955,27.38462067,27.7217598,27.65550995,27.78352928,27.90115929,28.18939972,28.66115952,29.20439911,29.90316963,30.32984924,30.64463043,30.97616959,31.49395943,32.19853973,32.90037918,33.47193909,34.39543915,35.91347885,36.85718155,38.31723022,40.04539871,41.10264969,43.00595093,44.95793915,47.56219864,50.05990982,52.58061981,53.79539108,55.36560822,56.76103973,57.61679077,58.36912155,59.51160049,61.10797882,62.16651154,63.12709045,63.43806076,,
