Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Congo, Rep.",COG,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,17.48504,,28.43718,,36.62166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.15082169,67.32485962,70.01445007,70.89546204,73.34255219,74.08624268,75.63455963,73.6129837,73.78434753,,
Comoros,COM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.29713058,,
Cabo Verde,CPV,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45643,,,,,,,22.71167,,,,,,,,56.76589966,57.55628967,57.42726898,61.33438873,62.43632889,64.16648865,,66.27890778,,,69.14096069,69.93151093,,
Costa Rica,CRI,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,21.72703,,,30.88894,33.92409,33.80652,34.08904,,,37.18706,,38.46024,37.05817,,,34.11092,34.78924,35.60475,,36.2452,37.17775,37.77279,40.2105,41.05272,42.92466,42.96563,42.25172,,,,,,,,,,,,,,,73.34741211,72.91327667,73.275383,,
Caribbean small states,CSS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,47.95100403,52.79465103,54.47383499,55.63339615,57.1059494,58.42910004,61.02991867,59.13178253,59.06677246,59.68022919,59.54989243,60.9329834,61.2285347,62.25918198,63.92330551,63.43438721,64.58337402,65.94677734,66.05825806,65.11179352,66.89512634,68.52165222,70.12897491,71.67339325,72.50692749,73.84755707,73.23675537,73.89073181,74.35855103,74.02845001,76.6187973,76.57952118,77.06838989,77.89825439,77.99091339,77.53585815,76.1753006,76.00476074,73.36187744,,,
Cuba,CUB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,19.84139,21.79809,25.8281,,,,,59.29468,,,,,,,67.6088,67.13149,67.87133,69.32026,69.3897,69.35186,67.30318,,60.16201,,,,,75.31012726,80.11364746,82.07537079,82.36627197,84.61093903,84.08152008,84.64990234,85.22721863,84.49754333,83.57060242,82.08297729,85.35971832,86.43713379,86.65847015,88.31487274,,
Curacao,CUW,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,51.22675,53.41565,57.92186,60.63356,58.58966,63.06022,63.54171,61.74633,61.92363,62.14433,62.03009,60.88027,60.91287,,,,,,,,,,,89.53134,89.54795,89.61305,89.00555,,87.81233978,88.04640198,88.30934143,91.67273712,92.80422974,93.00759125,94.10166168,94.05908203,95.09996033,95.80445099,95.52999115,88.83383179,89.68341827,91.83178711,,,
Czech Republic,CZE,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,9.08623,9.36557,9.97213,9.38711,,,,,,,,,11.11248,,,,14.11159992,14.55681992,,18.80990028,20.60231972,,,25.12401962,,,,,,,
Dominica,DMA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08598328,83.87142944,81.84822845,,87.73487091,89.0650177,88.16771698,76.91340637,,,76.59367371,80.15759277,78.9356308,,,,
Denmark,DNK,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,88.04108,87.84094,87.1107,85.1461,83.99273,83.36546,83.63569,84.7149,86.38514,87.17767,87.18818,86.81436,86.60667,87.13433,86.76986,87.33878,,87.98638,,88.64723206,89.52706909,91.10077667,93.97618866,91.25702667,91.64315796,89.44451141,89.29358673,89.35076141,89.82906342,90.1420517,91.25512695,91.14054871,91.59707642,,
Dominican Republic,DOM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.94187927,39.78231812,,49.78107834,,48.82682037,51.90628052,,60.16154861,58.65552139,61.9715004,61.52365112,61.24673843,62.09288025,,,
Algeria,DZA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,8.86302,,,,,,,,,,,,,38.78916,,,,,,,,,,,51.4587,51.5269,50.93778,,,,,,,,,,,,,,,,,,
East Asia & Pacific (developing only),EAP,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.56008148,53.34148788,53.62699509,54.09690094,54.46310425,55.98123169,57.41410828,58.30898285,60.50194168,63.92270279,66.17071533,68.38188934,70.86945343,73.65034485,75.14305878,77.13626099,,
East Asia & Pacific (all income levels),EAS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.91670609,56.44841003,56.5409584,56.78218079,56.99044037,58.33719635,59.64003372,60.4993782,62.57187271,65.83165741,68.00169373,70.17539215,72.58113861,75.21234894,76.66777039,78.54376984,,
Europe & Central Asia (developing only),ECA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.37447357,74.06026459,74.24026489,74.3170929,75.36930084,77.89523315,80.57074738,80.0663147,81.47412109,82.14056396,83.01139069,84.41409302,85.53224182,85.62467957,84.53071594,86.17715454,87.31649017,86.65303802,88.92822266,,
Europe & Central Asia (all income levels),ECS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.60410309,82.48471832,82.05926514,82.55975342,83.62890625,84.7828598,85.00750732,85.72465515,85.35749817,85.90505981,86.33204651,86.57759094,87.02125549,87.03157043,88.31699371,88.82709503,88.87999725,90.1193161,,
Ecuador,ECU,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.13178,48.15407944,48.63404846,49.22354126,50.40665054,50.29133987,51.09241867,53.58195114,55.20716858,57.01665878,,,71.31362915,72.18403625,74.02760315,83.42997742,,
"Egypt, Arab Rep.",EGY,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,25.17919,24.85897,27.39786,27.15701,,,,,,,,,,,,,,,,,,,,65.33322,,,,,,,,,,,,,,,,,80.31532288,82.496521,85.39289856,,
Euro area,EMU,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,72.65027618,73.41429138,74.41146851,74.78259277,75.05458832,75.49798584,75.31977081,75.52559662,75.89743042,76.17686462,76.7121582,77.84998322,78.5020752,78.75476074,79.16682434,79.48000336,80.81082916,82.47141266,85.21006012,87.85100555,87.8770752,87.94410706,87.43951416,85.2472229,85.34434509,85.86515045,86.31781006,87.36373901,88.02674866,88.77006531,89.95795441,90.28757477,89.73950195,90.23629761,90.15044403,90.47995758,90.10474396,90.18313599,90.64065552,,
Eritrea,ERI,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,46.76472,46.17386,53.32174,,59.5005,62.87277,65.82523,67.37113,69.94374,72.94828,73.71009,,,,,,,,,,,,,,,,,,88.10471344,89.68276978,91.28192139,91.65406036,91.98760223,93.24037933,94.33483124,94.17218018,93.83273315,93.79640198,94.12947845,95.07566071,95.00160217,95.63234711,95.95603943,,
Estonia,EST,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.86725,83.84227753,84.5063324,84.48840332,87.60286713,89.28130341,91.99623871,94.81331635,96.25617218,96.31533813,95.92740631,95.27268219,94.23587799,93.03730011,90.65155029,89.16857147,,
Ethiopia,ETH,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.00759029,12.50533009,13.25063992,14.79808044,,,,,,,,,,,,,
European Union,EUU,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,73.33827209,74.12670135,75.07829285,75.48160553,75.83023834,76.36022186,76.65083313,77.04641724,77.43230438,77.65149689,78.23065948,79.32754517,79.92363739,80.09940338,80.41242218,80.66255188,80.96990967,81.73144531,84.6966629,86.6397171,86.70355988,86.96471405,86.72671509,85.5265274,86.00713348,86.59332275,87.19413757,88.16423798,88.63422394,88.93422699,90.10741425,90.04321289,89.73980713,90.53646851,90.87419128,91.45632935,90.92332458,90.72637177,91.71964264,,
Fragile and conflict affected situations,FCS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.83973312,23.86041641,24.3801136,25.14583778,25.4007473,25.69336128,26.01252937,26.24210548,27.22862625,27.89998436,28.30469704,30.02972221,31.8506012,32.39344025,33.54192734,34.03342438,35.56739044,36.65071106,37.44698715,37.89878082,38.46670532,36.9356575,,
Finland,FIN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,70.56466,,,,,,,,84.92075,,,,,,,,,,,,93.04039,,94.86484,94.78169,92.34145,92.59221,93.2961,97.31751,94.62612152,94.61441803,94.3229599,94.53961945,95.10910034,95.2673111,95.95755768,96.35845947,95.97451782,95.03623199,94.12151337,93.57244873,92.96121979,92.37805939,93.99346161,,
Fiji,FJI,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6506424,72.38564301,74.95008087,76.02416992,76.6601181,83.40663147,,85.40101624,81.17984009,,80.27375031,,84.30262756,82.98941803,,,
France,FRA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,76.1446,77.05087,,76.61772,76.63021,76.57236,76.51015,77.12599,,78.81123,78.91892,79.29026,79.67921,80.66739,82.41749,,90.78941,92.59621,98.59931,98.53345,96.58074,94.74599,,91.6047821,90.67571259,90.62931824,91.57485199,92.18522644,92.28677368,95.74817657,95.52327728,95.61473083,95.77216339,95.74259949,95.63677216,95.75660706,96.65895844,97.46540833,,
Faeroe Islands,FRO,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,68.87855,69.42561,70.27563,75.88411,76.24452,77.60199,77.48277,76.9534,76.4908,,77.75036,78.38572,79.45244,79.32242,,80.25907,79.90756,,,77.86493,80.36355,82.97026,91.34372,93.19463,94.14403,93.31377,92.21066,93.02578,94.26647949,94.38223267,94.71723175,95.45069885,95.29414368,94.88305664,95.52295685,92.53714752,91.92086029,94.09776306,96.77642059,99.07391357,96.53840637,94.63234711,97.88419342,,
Georgia,GEO,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.42621,76.86044,,76.31517029,77.12612915,,,,,76.28199005,77.35147858,81.11415863,82.38802338,79.955513,,,,91.65898895,,
Ghana,GHA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.46821976,34.67803955,33.01139069,34.71128082,35.73973083,38.64551163,39.96773148,41.15695953,47.14609146,47.03993988,45.68711853,,,,51.47533035,54.63806915,
Guinea,GIN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07278,,,7.40036,6.96831,,,,,,,,,11.44686985,,15.67251968,17.71106911,19.00147057,20.33377075,23.40510941,25.97053909,,,,,30.40551949,,,,
"Gambia, The",GMB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,8.15178,8.2486,,,,13.11751,14.38173,14.61557,14.1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,3.00417,4.18602,,4.34999,,,,,,,,,,,,,,,,8.460980415,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.92925072,,22.7125206,,,,22.01987076,,,,,,,,,,
Greece,GRC,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,51.85917,57.37298,59.26299,60.1965,61.18083,63.72922,65.2226,66.68419,67.35862,72.901,,75.86525,,77.17373,79.04662,80.72564,83.52064,83.66104,84.46948,83.41214,83.15676,82.99348,,81.03748,82.23,82.80037,82.78645,82.50937,81.80825043,81.23876953,82.59606171,85.38020325,85.03742218,87.18863678,91.65592957,92.54847717,91.01447296,,,99.22554016,,,,,
Grenada,GRD,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,,,22.73505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.59848022,75.66980743,80.35173035,76.87032318,,,,,,,,80.19962311,,
