"Country Name","Country Code","Indicator Name","Indicator Code",1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Azerbaijan,AZE,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,3.2,3.2,3.2,3.1,,,,,
Burundi,BDI,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.8,
Belgium,BEL,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,
"Burkina Faso",BFA,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,3.5,3.5,3.7,3.7,3.7,3.7,3.7,3.5,
Bangladesh,BGD,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.8,3,3,3,3,2.9,2.9,2.9,2.9,
Bulgaria,BGR,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bahrain,BHR,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bosnia and Herzegovina",BIH,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.4,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,
Belarus,BLR,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belize,BLZ,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.3,3.3,3.3,3.3,3.3,3.2,3.2,3.2,3.2,
Brazil,BRA,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbados,BRB,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brunei Darussalam",BRN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,3.9,
Botswana,BWA,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central African Republic",CAF,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.2,2.3,2.3,2.4,2.5,2.6,2.4,2.2,2.2,
Canada,CAN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central Europe and the Baltics",CEB,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,CHE,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Channel Islands",CHI,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cote d'Ivoire",CIV,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.4,2.5,2.6,2.4,2.7,2.8,3,3.1,
Cameroon,CMR,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3,3,2.9,2.9,2.9,2.9,2.9,2.9,2.9,
"Congo, Rep.",COG,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.7,2.6,2.6,2.6,2.6,2.6,2.5,2.5,2.5,
Colombia,COL,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.2,2.2,2.2,2.4,2.4,2.4,2.5,2.4,2.4,
"Cabo Verde",CPV,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,3.9,4,4,4,4,4,4,4.1,4,
"Costa Rica",CRI,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Caribbean small states",CSS,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.58,3.66,3.66,3.68,3.68,3.66,3.66,3.66,3.6,
Cuba,CUB,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cayman Islands",CYM,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Czech Republic",CZE,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.6,2.7,2.7,
Dominica,DMA,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.6,3.8,3.8,3.8,3.9,3.8,3.8,3.8,3.8,
Denmark,DNK,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dominican Republic",DOM,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"East Asia & Pacific (developing only)",EAP,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0818181818181825,3.025,3.036363636363637,3.1181818181818186,3.1545454545454548,3.2181818181818187,3.1769230769230767,3.157142857142857,3.12,3.1266666666666665,
"East Asia & Pacific (all income levels)",EAS,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0818181818181825,3.025,3.036363636363637,3.1181818181818186,3.1545454545454548,3.2181818181818187,3.1769230769230767,3.157142857142857,3.12,3.1266666666666665,
"Europe & Central Asia (developing only)",ECA,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,3.12,3.1625,3.225,3.233333333333333,3.2444444444444445,3.2875,3.3625,3.375,3.22,
"Europe & Central Asia (all income levels)",ECS,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,3.12,3.1625,3.225,3.233333333333333,3.2444444444444445,3.2875,3.3625,3.375,3.22,
Ecuador,ECU,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Euro area",EMU,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.8,2.7,2.7,2.7,2.7,2.6,2.6,2.6,2.6,
Spain,ESP,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.3,3.3,3.3,3.2,3.2,3.3,3.4,3.4,3.5,
"European Union",EUU,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fragile and conflict affected situations",FCS,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.685,2.6409090909090907,2.6136363636363638,2.604545454545455,2.6833333333333336,2.6875,2.7346153846153842,2.6785714285714293,2.6758620689655177,2.6964285714285716,
Finland,FIN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Faeroe Islands",FRO,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.9,2.9,2.9,
Gabon,GAB,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"United Kingdom",GBR,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.7,3.7,3.8,3.8,3.9,3.8,4,4,,
Ghana,GHA,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.9,3.9,3.9,3.8,3.7,3.7,3.7,3.7,3.4,
Guinea,GIN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.6,2.7,2.6,2.6,2.6,2.6,2.6,2.7,2.7,
"Gambia, The",GMB,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,2.9,3,2.9,2.9,3,3.2,3,3,3,
Guinea-Bissau,GNB,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.3,2.2,2.2,
"Equatorial Guinea",GNQ,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.6,3.5,
Greenland,GRL,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,3.1,3.1,3.1,3,3,3,3.1,3.1,
"High income",HIC,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.4,3.3,3.3,3.4,3.2,3,3,
"Heavily indebted poor countries (HIPC)",HPC,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.002777777777778,2.975675675675676,2.9729729729729732,2.9540540540540543,2.9631578947368418,2.9526315789473685,2.9710526315789476,2.9368421052631577,2.93421052631579,2.944736842105263,
Croatia,HRV,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.4,2.4,2.4,2.5,2.5,2.5,2.5,2.4,2.4,
Hungary,HUN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,,,,,,,,,
"Isle of Man",IMN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,3.7,3.7,3.7,3.7,3.6,3.6,3.6,3.6,,
"Not classified",INX,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,"CPIA public sector management and institutions cluster average (1=low to 6=high)",IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
